ESGID,CompanyID,PeriodID,EnvironmentalScore,SocialScore,GovernanceScore
8488,CMP0425,8,37.23,79.71,44.69
8489,CMP0425,9,57.29,46.57,50.99
8490,CMP0425,10,40.61,71.02,48.33
8491,CMP0425,11,48.44,16.1,40.19
8492,CMP0425,12,51.31,52.13,64.85
8493,CMP0425,13,37.66,69.7,58.18
8494,CMP0425,14,51.49,74.88,50.24
8495,CMP0425,15,38.84,66.74,66.96
8496,CMP0425,16,56.06,58.96,61.69
8497,CMP0425,17,69.34,30.56,49.18
8498,CMP0425,18,41.21,30.85,49.82
8499,CMP0425,19,64.61,33.5,32.03
8500,CMP0425,20,50.16,34.58,47.25
8501,CMP0426,1,38.56,37.74,20.95
8502,CMP0426,2,75.87,52.38,56.71
8503,CMP0426,3,58.16,73.16,63.61
8504,CMP0426,4,37.78,90.93,50.63
8505,CMP0426,5,37.04,45.36,44.08
8506,CMP0426,6,92.14,66.91,40.77
8507,CMP0426,7,65.68,48.93,51.8
8508,CMP0426,8,51.26,81.53,38.81
8509,CMP0426,9,50.23,61.02,55.37
8510,CMP0426,10,56.86,58.39,45.52
8511,CMP0426,11,23.77,65.83,61.45
8512,CMP0426,12,43.78,73.04,48.59
8513,CMP0426,13,52.47,37.16,52.12
8514,CMP0426,14,45.78,80.76,56.03
8515,CMP0426,15,38.65,52.28,47.41
8516,CMP0426,16,33.57,68.0,33.06
8517,CMP0426,17,44.76,95.5,51.44
8518,CMP0426,18,63.52,83.53,49.52
8519,CMP0426,19,54.67,46.19,45.16
8520,CMP0426,20,57.86,76.93,49.33
8521,CMP0427,1,60.82,63.55,58.15
8522,CMP0427,2,72.55,27.82,44.94
8523,CMP0427,3,48.27,71.17,38.77
8524,CMP0427,4,34.75,63.08,46.98
8525,CMP0427,5,68.46,64.85,54.82
8526,CMP0427,6,56.95,14.85,33.6
8527,CMP0427,7,62.85,75.71,49.68
8528,CMP0427,8,59.34,97.61,37.88
8529,CMP0427,9,57.91,12.41,36.26
8530,CMP0427,10,65.87,57.33,52.26
8531,CMP0427,11,25.74,78.51,34.26
8532,CMP0427,12,61.87,13.38,85.18
8533,CMP0427,13,41.56,43.0,44.85
8534,CMP0427,14,70.67,62.75,16.46
8535,CMP0427,15,93.6,34.13,76.26
8536,CMP0427,16,33.52,72.36,53.91
8537,CMP0427,17,73.27,62.92,38.6
8538,CMP0427,18,55.59,71.58,52.91
8539,CMP0427,19,58.34,34.46,47.67
8540,CMP0427,20,60.6,39.25,58.37
8541,CMP0428,1,71.19,72.59,45.17
8542,CMP0428,2,44.64,67.16,48.86
8543,CMP0428,3,58.88,17.85,66.08
8544,CMP0428,4,78.99,55.58,51.39
8545,CMP0428,5,70.23,72.55,46.37
8546,CMP0428,6,55.29,62.93,50.19
8547,CMP0428,7,26.76,57.84,42.79
8548,CMP0428,8,41.08,47.32,56.47
8549,CMP0428,9,25.55,55.57,52.99
8550,CMP0428,10,51.8,37.94,41.64
8551,CMP0428,11,80.21,28.96,46.92
8552,CMP0428,12,55.83,29.01,56.76
8553,CMP0428,13,55.43,68.02,62.6
8554,CMP0428,14,55.01,0.0,43.42
8555,CMP0428,15,79.68,100.0,67.49
8556,CMP0428,16,47.36,41.97,56.68
8557,CMP0428,17,34.98,51.85,41.9
8558,CMP0428,18,46.07,66.01,42.4
8559,CMP0428,19,59.43,58.8,52.35
8560,CMP0428,20,52.79,56.84,44.09
8561,CMP0429,1,66.83,75.46,52.96
8562,CMP0429,2,32.71,69.53,13.33
8563,CMP0429,3,41.26,78.73,57.57
8564,CMP0429,4,28.76,53.39,69.34
8565,CMP0429,5,61.91,40.99,41.25
8566,CMP0429,6,95.35,95.23,51.25
8567,CMP0429,7,68.85,54.61,49.3
8568,CMP0429,8,62.08,81.83,61.0
8569,CMP0429,9,84.72,33.08,56.15
8570,CMP0429,10,61.55,41.49,45.33
8571,CMP0429,11,68.17,66.84,35.13
8572,CMP0429,12,65.86,56.27,40.2
8573,CMP0429,13,40.28,80.0,67.06
8574,CMP0429,14,74.87,46.03,59.05
8575,CMP0429,15,54.46,87.73,35.47
8576,CMP0429,16,44.99,20.38,60.03
8577,CMP0429,17,53.04,42.89,51.02
8578,CMP0429,18,66.82,53.74,53.41
8579,CMP0429,19,54.31,82.81,44.87
8580,CMP0429,20,72.93,65.47,50.88
8581,CMP0430,1,61.01,71.75,48.68
8582,CMP0430,2,45.42,48.4,43.28
8583,CMP0430,3,66.84,79.08,60.51
8584,CMP0430,4,61.03,40.78,66.96
8585,CMP0430,5,55.21,41.41,47.63
8586,CMP0430,6,51.94,62.17,49.54
8587,CMP0430,7,49.19,95.24,60.96
8588,CMP0430,8,33.62,81.71,44.58
8589,CMP0430,9,48.43,46.44,42.75
8590,CMP0430,10,50.35,27.89,44.89
8591,CMP0430,11,36.62,64.73,51.46
8592,CMP0430,12,43.0,50.17,50.02
8593,CMP0430,13,23.52,39.57,57.04
8594,CMP0430,14,51.06,54.1,62.76
8595,CMP0430,15,23.81,42.4,58.55
8596,CMP0430,16,59.67,56.54,53.58
8597,CMP0430,17,46.88,76.77,43.11
8598,CMP0430,18,83.04,65.48,69.2
8599,CMP0430,19,56.19,42.95,51.46
8600,CMP0430,20,27.49,54.53,35.42
8601,CMP0431,1,47.74,56.23,47.83
8602,CMP0431,2,61.93,49.51,54.9
8603,CMP0431,3,61.89,21.26,69.27
8604,CMP0431,4,49.53,36.2,55.17
8605,CMP0431,5,36.94,50.29,48.55
8606,CMP0431,6,26.39,79.04,56.11
8607,CMP0431,7,43.63,38.23,41.45
8608,CMP0431,8,25.25,26.78,37.77
8609,CMP0431,9,54.3,43.71,46.98
8610,CMP0431,10,24.15,81.1,69.62
8611,CMP0431,11,44.02,38.21,40.04
8612,CMP0431,12,58.96,43.42,56.18
8613,CMP0431,13,42.45,9.12,45.91
8614,CMP0431,14,62.09,66.18,36.03
8615,CMP0431,15,39.79,55.8,50.55
8616,CMP0431,16,45.76,89.62,66.79
8617,CMP0431,17,24.05,58.1,61.42
8618,CMP0431,18,50.58,19.36,43.94
8619,CMP0431,19,26.18,26.6,44.94
8620,CMP0431,20,52.35,66.28,51.78
8621,CMP0432,1,47.78,78.76,52.13
8622,CMP0432,2,54.64,39.54,57.76
8623,CMP0432,3,71.52,95.03,48.33
8624,CMP0432,4,49.05,37.16,38.67
8625,CMP0432,5,56.38,34.09,49.12
8626,CMP0432,6,61.0,60.45,49.53
8627,CMP0432,7,51.73,55.46,50.32
8628,CMP0432,8,37.58,38.75,63.15
8629,CMP0432,9,38.44,40.29,46.37
8630,CMP0432,10,57.21,35.7,47.44
8631,CMP0432,11,82.93,69.54,38.83
8632,CMP0432,12,58.7,55.93,53.73
8633,CMP0432,13,82.94,91.71,49.62
8634,CMP0432,14,47.41,32.15,58.37
8635,CMP0432,15,68.32,41.33,42.43
8636,CMP0432,16,43.55,63.13,50.68
8637,CMP0432,17,37.38,49.87,36.29
8638,CMP0432,18,27.04,52.46,68.36
8639,CMP0432,19,37.47,50.15,41.8
8640,CMP0432,20,32.96,71.57,54.42
8641,CMP0433,1,75.64,18.47,50.52
8642,CMP0433,2,29.82,49.65,62.73
8643,CMP0433,3,57.07,67.59,32.09
8644,CMP0433,4,40.05,53.93,35.75
8645,CMP0433,5,62.87,91.75,54.71
8646,CMP0433,6,54.12,49.2,51.27
8647,CMP0433,7,42.56,22.42,50.77
8648,CMP0433,8,69.58,52.64,44.61
8649,CMP0433,9,56.98,49.94,41.55
8650,CMP0433,10,67.46,34.44,36.46
8651,CMP0433,11,56.58,65.05,51.36
8652,CMP0433,12,39.51,58.9,60.65
8653,CMP0433,13,57.24,48.13,56.8
8654,CMP0433,14,54.25,17.1,31.4
8655,CMP0433,15,63.46,69.26,36.03
8656,CMP0433,16,58.05,79.33,30.59
8657,CMP0433,17,65.71,82.99,35.09
8658,CMP0433,18,79.32,51.79,39.22
8659,CMP0433,19,50.78,82.34,39.78
8660,CMP0433,20,70.09,66.09,54.53
8661,CMP0434,1,39.16,50.29,61.41
8662,CMP0434,2,37.32,0.31,63.1
8663,CMP0434,3,24.33,53.43,53.8
8664,CMP0434,4,57.55,66.03,58.54
8665,CMP0434,5,57.66,45.06,53.06
8666,CMP0434,6,20.13,26.71,60.87
8667,CMP0434,7,56.28,91.77,45.03
8668,CMP0434,8,48.08,51.0,47.17
8669,CMP0434,9,46.68,47.17,49.08
8670,CMP0434,10,50.81,66.01,46.72
8671,CMP0434,11,66.3,46.27,57.1
8672,CMP0434,12,34.1,29.43,47.37
8673,CMP0434,13,30.59,40.22,28.55
8674,CMP0434,14,37.71,73.77,63.53
8675,CMP0434,15,44.86,42.75,53.33
8676,CMP0434,16,32.48,48.81,43.76
8677,CMP0434,17,65.6,56.22,42.67
8678,CMP0434,18,20.14,56.18,73.66
8679,CMP0434,19,42.58,93.01,45.56
8680,CMP0434,20,41.85,77.52,50.28
8681,CMP0435,1,44.67,31.43,45.85
8682,CMP0435,2,63.11,47.24,50.35
8683,CMP0435,3,32.94,45.47,42.77
8684,CMP0435,4,37.12,98.74,43.43
8685,CMP0435,5,52.96,57.45,68.37
8686,CMP0435,6,60.8,27.55,43.88
8687,CMP0435,7,18.45,77.65,55.63
8688,CMP0435,8,49.35,95.87,60.43
8689,CMP0435,9,64.33,38.72,38.61
8690,CMP0435,10,43.15,46.31,61.59
8691,CMP0435,11,57.13,51.06,52.77
8692,CMP0435,12,55.38,51.77,48.37
8693,CMP0435,13,63.63,44.51,63.81
8694,CMP0435,14,65.61,75.93,56.79
8695,CMP0435,15,69.32,49.77,38.89
8696,CMP0435,16,36.15,69.72,54.36
8697,CMP0435,17,72.48,69.06,42.96
8698,CMP0435,18,50.61,31.42,39.23
8699,CMP0435,19,80.57,60.79,50.26
8700,CMP0435,20,43.91,98.15,42.27
8701,CMP0436,1,39.18,68.79,50.65
8702,CMP0436,2,57.39,42.39,56.97
8703,CMP0436,3,48.36,54.78,51.98
8704,CMP0436,4,32.7,21.58,57.61
8705,CMP0436,5,48.39,24.08,51.7
8706,CMP0436,6,32.6,34.08,43.6
8707,CMP0436,7,48.61,38.46,26.89
8708,CMP0436,8,42.98,60.64,68.47
8709,CMP0436,9,72.82,73.46,39.97
8710,CMP0436,10,27.27,75.49,53.22
8711,CMP0436,11,48.35,100.0,59.63
8712,CMP0436,12,73.19,82.39,66.83
8713,CMP0436,13,31.69,55.4,43.93
8714,CMP0436,14,44.15,30.88,55.48
8715,CMP0436,15,49.08,77.68,45.12
8716,CMP0436,16,63.49,55.32,54.8
8717,CMP0436,17,56.47,44.93,65.95
8718,CMP0436,18,65.69,82.6,50.59
8719,CMP0436,19,74.7,55.88,50.26
8720,CMP0436,20,68.56,37.49,58.92
8721,CMP0437,1,45.98,19.59,56.86
8722,CMP0437,2,91.01,70.65,51.84
8723,CMP0437,3,68.04,75.41,45.96
8724,CMP0437,4,52.73,64.5,57.84
8725,CMP0437,5,53.51,48.71,66.07
8726,CMP0437,6,87.89,27.12,46.78
8727,CMP0437,7,75.58,50.82,57.72
8728,CMP0437,8,56.1,37.61,43.69
8729,CMP0437,9,55.23,50.1,58.88
8730,CMP0437,10,53.55,52.95,64.73
8731,CMP0437,11,76.71,86.05,34.92
8732,CMP0437,12,65.49,55.58,46.21
8733,CMP0437,13,50.7,41.01,50.6
8734,CMP0437,14,55.46,55.41,35.82
8735,CMP0437,15,20.74,38.32,43.16
8736,CMP0437,16,34.8,29.42,36.93
8737,CMP0437,17,37.7,63.6,71.41
8738,CMP0437,18,39.06,69.86,63.84
8739,CMP0437,19,89.01,66.4,55.05
8740,CMP0437,20,46.86,41.0,55.59
8741,CMP0438,1,53.04,26.32,62.88
8742,CMP0438,2,28.52,91.25,28.52
8743,CMP0438,3,35.89,60.77,53.06
8744,CMP0438,4,62.86,61.58,37.73
8745,CMP0438,5,57.86,67.98,46.44
8746,CMP0438,6,56.25,53.67,43.38
8747,CMP0438,7,58.24,53.74,44.35
8748,CMP0438,8,27.68,61.22,43.77
8749,CMP0438,9,80.61,50.21,56.33
8750,CMP0438,10,34.94,48.05,63.87
8751,CMP0438,11,71.58,47.6,55.17
8752,CMP0438,12,51.81,37.95,69.3
8753,CMP0438,13,63.11,76.99,49.94
8754,CMP0438,14,54.5,46.46,52.74
8755,CMP0438,15,50.79,48.14,54.16
8756,CMP0438,16,73.73,92.33,59.95
8757,CMP0438,17,67.4,62.91,54.09
8758,CMP0438,18,24.26,54.8,63.97
8759,CMP0438,19,50.1,96.85,36.83
8760,CMP0438,20,46.05,52.13,67.47
8761,CMP0439,1,88.61,31.85,55.57
8762,CMP0439,2,66.16,22.62,57.41
8763,CMP0439,3,58.0,60.32,61.26
8764,CMP0439,4,74.66,53.18,45.59
8765,CMP0439,5,73.81,4.76,47.09
8766,CMP0439,6,38.38,69.84,42.43
8767,CMP0439,7,58.27,15.91,42.6
8768,CMP0439,8,79.98,93.95,31.45
8769,CMP0439,9,75.09,25.33,39.71
8770,CMP0439,10,56.2,63.36,48.99
8771,CMP0439,11,62.4,38.54,50.96
8772,CMP0439,12,81.47,50.91,69.29
8773,CMP0439,13,46.89,15.52,52.37
8774,CMP0439,14,55.46,41.74,58.39
8775,CMP0439,15,60.21,56.6,33.73
8776,CMP0439,16,42.95,35.99,58.07
8777,CMP0439,17,66.13,66.46,38.43
8778,CMP0439,18,41.47,78.07,53.8
8779,CMP0439,19,74.76,39.45,41.05
8780,CMP0439,20,43.73,54.71,48.24
8781,CMP0440,1,29.09,46.96,55.95
8782,CMP0440,2,63.25,39.87,49.87
8783,CMP0440,3,26.96,48.21,54.38
8784,CMP0440,4,43.73,39.76,75.2
8785,CMP0440,5,38.63,45.94,63.47
8786,CMP0440,6,28.54,66.18,73.52
8787,CMP0440,7,31.26,64.76,40.55
8788,CMP0440,8,43.63,74.91,66.27
8789,CMP0440,9,52.51,59.53,54.07
8790,CMP0440,10,54.8,100.0,46.89
8791,CMP0440,11,55.26,53.96,48.62
8792,CMP0440,12,51.94,65.51,40.74
8793,CMP0440,13,40.38,52.61,49.82
8794,CMP0440,14,71.13,63.89,54.81
8795,CMP0440,15,65.71,42.58,41.08
8796,CMP0440,16,42.09,44.61,54.96
8797,CMP0440,17,87.19,56.61,62.16
8798,CMP0440,18,55.53,51.99,56.53
8799,CMP0440,19,53.27,46.23,40.84
8800,CMP0440,20,44.42,66.93,54.85
8801,CMP0441,1,61.83,68.66,53.41
8802,CMP0441,2,42.47,85.35,51.44
8803,CMP0441,3,85.59,100.0,40.67
8804,CMP0441,4,8.67,54.28,50.06
8805,CMP0441,5,40.95,48.75,35.44
8806,CMP0441,6,67.34,11.43,47.25
8807,CMP0441,7,45.43,83.08,53.98
8808,CMP0441,8,52.26,57.8,40.72
8809,CMP0441,9,65.77,37.66,53.26
8810,CMP0441,10,47.99,62.73,27.47
8811,CMP0441,11,78.95,31.28,54.47
8812,CMP0441,12,50.67,49.69,53.89
8813,CMP0441,13,43.27,62.53,43.23
8814,CMP0441,14,40.87,78.76,65.45
8815,CMP0441,15,69.36,69.29,51.07
8816,CMP0441,16,48.94,66.92,62.5
8817,CMP0441,17,28.04,39.42,58.14
8818,CMP0441,18,49.46,63.09,67.68
8819,CMP0441,19,45.94,60.37,38.45
8820,CMP0441,20,37.33,57.76,68.01
8821,CMP0442,1,40.34,71.44,51.27
8822,CMP0442,2,34.17,55.32,79.81
8823,CMP0442,3,67.17,58.41,53.15
8824,CMP0442,4,27.69,56.56,41.42
8825,CMP0442,5,70.36,66.25,71.51
8826,CMP0442,6,69.79,39.5,37.38
8827,CMP0442,7,53.09,71.27,33.8
8828,CMP0442,8,29.7,15.66,56.55
8829,CMP0442,9,12.59,45.35,47.54
8830,CMP0442,10,85.64,28.24,42.69
8831,CMP0442,11,38.77,93.05,56.02
8832,CMP0442,12,68.46,37.28,61.46
8833,CMP0442,13,60.83,69.44,43.57
8834,CMP0442,14,37.83,65.89,62.39
8835,CMP0442,15,73.22,74.17,45.68
8836,CMP0442,16,59.38,37.81,48.23
8837,CMP0442,17,43.63,62.71,38.12
8838,CMP0442,18,65.58,6.8,42.94
8839,CMP0442,19,53.34,63.72,44.78
8840,CMP0442,20,19.59,53.87,45.0
8841,CMP0443,1,71.27,61.92,36.05
8842,CMP0443,2,32.35,71.03,57.68
8843,CMP0443,3,71.17,34.61,54.97
8844,CMP0443,4,51.25,56.96,57.05
8845,CMP0443,5,29.68,41.69,61.11
8846,CMP0443,6,22.33,64.99,60.68
8847,CMP0443,7,59.41,37.63,57.86
8848,CMP0443,8,62.42,53.4,21.13
8849,CMP0443,9,68.22,48.87,51.51
8850,CMP0443,10,50.88,42.51,69.17
8851,CMP0443,11,28.74,40.21,37.5
8852,CMP0443,12,32.42,73.8,48.88
8853,CMP0443,13,41.68,61.84,48.4
8854,CMP0443,14,39.66,61.37,60.01
8855,CMP0443,15,56.26,83.41,44.02
8856,CMP0443,16,32.79,43.65,56.41
8857,CMP0443,17,70.2,72.66,32.99
8858,CMP0443,18,48.14,57.1,50.45
8859,CMP0443,19,39.54,25.43,51.94
8860,CMP0443,20,56.56,51.46,67.63
8861,CMP0444,1,60.91,45.94,42.89
8862,CMP0444,2,30.49,42.55,46.92
8863,CMP0444,3,58.25,45.45,42.04
8864,CMP0444,4,65.64,47.17,44.58
8865,CMP0444,5,54.19,20.21,58.8
8866,CMP0444,6,45.51,58.83,60.4
8867,CMP0444,7,51.45,69.12,48.85
8868,CMP0444,8,51.4,59.35,38.82
8869,CMP0444,9,19.83,30.76,60.82
8870,CMP0444,10,38.12,7.09,59.19
8871,CMP0444,11,59.9,38.45,45.79
8872,CMP0444,12,51.92,45.62,29.48
8873,CMP0444,13,64.16,53.01,43.69
8874,CMP0444,14,32.91,43.23,54.05
8875,CMP0444,15,31.49,63.51,49.92
8876,CMP0444,16,74.0,27.81,44.83
8877,CMP0444,17,30.69,65.89,50.55
8878,CMP0444,18,22.93,30.42,61.43
8879,CMP0444,19,35.11,59.36,38.76
8880,CMP0444,20,56.36,66.19,58.46
8881,CMP0445,1,63.34,48.88,52.27
8882,CMP0445,2,44.74,52.78,54.33
8883,CMP0445,3,46.89,38.51,35.19
8884,CMP0445,4,22.18,64.46,35.2
8885,CMP0445,5,38.31,0.0,40.53
8886,CMP0445,6,20.25,39.67,51.26
8887,CMP0445,7,50.27,47.43,59.95
8888,CMP0445,8,83.32,54.04,61.55
8889,CMP0445,9,37.69,39.43,52.1
8890,CMP0445,10,47.47,49.77,61.99
8891,CMP0445,11,0.0,35.54,69.08
8892,CMP0445,12,50.17,75.37,52.33
8893,CMP0445,13,61.88,60.39,41.23
8894,CMP0445,14,74.1,68.81,53.54
8895,CMP0445,15,39.94,94.69,56.15
8896,CMP0445,16,20.95,57.13,44.06
8897,CMP0445,17,35.26,62.99,44.87
8898,CMP0445,18,44.38,67.74,62.49
8899,CMP0445,19,52.65,20.1,63.09
8900,CMP0445,20,58.81,43.58,39.79
8901,CMP0446,1,47.31,79.79,57.69
8902,CMP0446,2,30.42,95.28,37.49
8903,CMP0446,3,25.91,46.84,61.93
8904,CMP0446,4,27.25,70.07,61.29
8905,CMP0446,5,55.22,41.86,53.78
8906,CMP0446,6,50.27,48.24,47.36
8907,CMP0446,7,46.36,63.91,36.41
8908,CMP0446,8,34.43,48.53,45.53
8909,CMP0446,9,40.07,50.77,47.46
8910,CMP0446,10,64.5,59.41,43.24
8911,CMP0446,11,27.8,64.15,40.77
8912,CMP0446,12,62.97,59.73,53.4
8913,CMP0446,13,47.95,34.75,49.56
8914,CMP0446,14,18.87,24.73,53.02
8915,CMP0446,15,41.47,82.58,31.14
8916,CMP0446,16,75.03,47.33,43.87
8917,CMP0446,17,70.2,61.17,62.55
8918,CMP0446,18,65.02,47.61,44.55
8919,CMP0446,19,34.99,17.19,46.47
8920,CMP0446,20,66.57,54.56,57.64
8921,CMP0447,1,56.06,32.95,60.87
8922,CMP0447,2,86.31,29.22,51.87
8923,CMP0447,3,52.57,64.81,45.12
8924,CMP0447,4,47.33,52.15,52.12
8925,CMP0447,5,45.89,67.96,50.01
8926,CMP0447,6,38.26,18.71,54.95
8927,CMP0447,7,71.65,100.0,37.12
8928,CMP0447,8,43.11,63.08,48.38
8929,CMP0447,9,27.51,56.12,45.01
8930,CMP0447,10,57.56,38.53,51.86
8931,CMP0447,11,33.75,72.32,48.74
8932,CMP0447,12,56.31,62.46,60.05
8933,CMP0447,13,55.75,50.8,50.88
8934,CMP0447,14,36.97,59.0,45.26
8935,CMP0447,15,61.06,68.99,53.66
8936,CMP0447,16,49.97,42.4,51.76
8937,CMP0447,17,67.64,92.85,60.86
8938,CMP0447,18,41.05,40.79,45.88
8939,CMP0447,19,37.81,50.94,62.72
8940,CMP0447,20,59.78,61.15,59.85
8941,CMP0448,1,34.89,40.63,59.71
8942,CMP0448,2,59.72,30.04,37.77
8943,CMP0448,3,41.08,64.65,58.27
8944,CMP0448,4,63.1,58.86,53.38
8945,CMP0448,5,66.17,48.42,24.65
8946,CMP0448,6,36.23,35.83,54.14
8947,CMP0448,7,46.18,85.1,48.17
8948,CMP0448,8,81.91,77.39,35.04
8949,CMP0448,9,47.06,47.19,49.44
8950,CMP0448,10,49.63,56.56,45.7
8951,CMP0448,11,39.14,69.92,53.33
8952,CMP0448,12,61.01,58.61,39.34
8953,CMP0448,13,38.57,86.61,55.97
8954,CMP0448,14,51.0,57.23,45.01
8955,CMP0448,15,38.16,45.67,36.69
8956,CMP0448,16,43.74,45.71,57.94
8957,CMP0448,17,61.3,61.21,42.22
8958,CMP0448,18,55.61,81.99,45.27
8959,CMP0448,19,74.31,74.94,58.81
8960,CMP0448,20,31.16,43.09,53.08
8961,CMP0449,1,38.27,53.86,55.78
8962,CMP0449,2,41.43,44.53,57.47
8963,CMP0449,3,56.24,63.78,44.0
8964,CMP0449,4,31.23,56.92,56.04
8965,CMP0449,5,48.71,58.54,39.3
8966,CMP0449,6,50.25,69.53,40.28
8967,CMP0449,7,64.41,55.41,52.03
8968,CMP0449,8,58.92,87.8,65.98
8969,CMP0449,9,69.27,24.85,40.36
8970,CMP0449,10,72.42,39.7,52.78
8971,CMP0449,11,33.68,54.63,33.03
8972,CMP0449,12,24.03,72.09,55.46
8973,CMP0449,13,35.88,59.54,46.4
8974,CMP0449,14,54.71,51.34,48.48
8975,CMP0449,15,46.26,35.83,60.8
8976,CMP0449,16,48.07,51.77,32.9
8977,CMP0449,17,55.74,31.8,42.75
8978,CMP0449,18,46.03,61.79,45.62
8979,CMP0449,19,42.66,36.83,38.02
8980,CMP0449,20,34.6,55.61,45.91
8981,CMP0450,1,41.7,55.67,59.58
8982,CMP0450,2,42.5,57.53,66.93
8983,CMP0450,3,48.59,38.34,44.47
8984,CMP0450,4,69.51,36.97,47.89
8985,CMP0450,5,75.52,49.37,46.76
8986,CMP0450,6,50.98,40.46,47.82
8987,CMP0450,7,42.82,75.74,56.69
8988,CMP0450,8,46.51,75.12,40.9
8989,CMP0450,9,56.49,61.29,57.03
8990,CMP0450,10,52.02,6.16,53.64
8991,CMP0450,11,72.76,74.96,52.92
8992,CMP0450,12,76.97,75.07,41.05
8993,CMP0450,13,57.86,40.02,49.2
8994,CMP0450,14,60.41,77.85,40.32
8995,CMP0450,15,53.14,53.65,42.05
8996,CMP0450,16,41.81,42.32,36.44
8997,CMP0450,17,41.78,75.88,42.35
8998,CMP0450,18,54.58,68.02,56.96
8999,CMP0450,19,64.95,62.65,48.61
9000,CMP0450,20,21.45,29.12,62.07
9001,CMP0451,1,59.12,38.32,50.66
9002,CMP0451,2,50.81,71.41,40.58
9003,CMP0451,3,59.0,44.2,37.71
9004,CMP0451,4,48.47,55.5,41.49
9005,CMP0451,5,49.34,58.65,55.31
9006,CMP0451,6,18.24,69.12,50.68
9007,CMP0451,7,68.1,80.27,45.86
9008,CMP0451,8,65.68,58.73,55.09
9009,CMP0451,9,51.11,71.24,52.78
9010,CMP0451,10,67.06,58.34,58.75
9011,CMP0451,11,21.65,55.44,47.74
9012,CMP0451,12,40.77,44.3,62.09
9013,CMP0451,13,92.01,72.46,37.64
9014,CMP0451,14,33.65,63.65,51.75
9015,CMP0451,15,41.11,56.91,44.28
9016,CMP0451,16,45.32,51.27,34.42
9017,CMP0451,17,55.92,57.44,52.0
9018,CMP0451,18,42.71,27.83,71.49
9019,CMP0451,19,51.3,33.54,38.23
9020,CMP0451,20,54.14,67.34,64.24
9021,CMP0452,1,47.71,35.82,46.95
9022,CMP0452,2,47.53,76.97,35.57
9023,CMP0452,3,58.46,72.85,58.61
9024,CMP0452,4,49.97,73.25,59.09
9025,CMP0452,5,13.83,81.09,37.18
9026,CMP0452,6,68.42,51.97,71.43
9027,CMP0452,7,44.61,78.92,48.31
9028,CMP0452,8,51.94,55.03,44.62
9029,CMP0452,9,40.1,57.75,62.69
9030,CMP0452,10,36.57,51.02,36.94
9031,CMP0452,11,67.01,66.7,57.01
9032,CMP0452,12,40.06,30.54,33.74
9033,CMP0452,13,20.11,47.93,28.15
9034,CMP0452,14,38.39,59.75,37.79
9035,CMP0452,15,49.13,31.05,47.33
9036,CMP0452,16,40.01,59.31,55.67
9037,CMP0452,17,41.06,78.57,43.31
9038,CMP0452,18,32.42,79.15,52.65
9039,CMP0452,19,26.3,62.46,37.2
9040,CMP0452,20,75.7,94.85,56.79
9041,CMP0453,1,35.25,76.74,59.48
9042,CMP0453,2,51.24,51.02,57.06
9043,CMP0453,3,46.0,45.77,31.16
9044,CMP0453,4,53.53,58.13,62.51
9045,CMP0453,5,50.66,57.06,62.63
9046,CMP0453,6,46.15,26.21,43.11
9047,CMP0453,7,45.0,42.56,47.09
9048,CMP0453,8,66.58,53.14,49.78
9049,CMP0453,9,49.9,44.57,40.46
9050,CMP0453,10,20.85,53.8,59.45
9051,CMP0453,11,74.92,53.87,44.0
9052,CMP0453,12,48.84,53.93,56.3
9053,CMP0453,13,43.64,34.86,59.2
9054,CMP0453,14,48.72,52.95,59.06
9055,CMP0453,15,26.72,47.64,54.34
9056,CMP0453,16,43.96,64.32,38.7
9057,CMP0453,17,37.74,65.33,50.87
9058,CMP0453,18,73.0,58.8,35.75
9059,CMP0453,19,30.98,81.58,47.52
9060,CMP0453,20,29.18,66.15,58.25
9061,CMP0454,1,92.69,50.69,51.43
9062,CMP0454,2,72.8,43.72,54.57
9063,CMP0454,3,53.71,70.46,31.45
9064,CMP0454,4,56.15,45.89,56.18
9065,CMP0454,5,32.3,63.99,41.2
9066,CMP0454,6,43.42,63.04,57.76
9067,CMP0454,7,66.36,75.25,39.5
9068,CMP0454,8,41.7,67.45,55.8
9069,CMP0454,9,54.65,27.25,53.65
9070,CMP0454,10,49.5,50.8,41.02
9071,CMP0454,11,31.16,75.51,38.27
9072,CMP0454,12,38.49,44.28,51.92
9073,CMP0454,13,46.55,69.88,45.75
9074,CMP0454,14,53.65,68.48,41.45
9075,CMP0454,15,44.69,73.37,53.95
9076,CMP0454,16,65.39,77.1,56.84
9077,CMP0454,17,47.37,82.57,49.04
9078,CMP0454,18,47.3,28.08,58.49
9079,CMP0454,19,29.33,38.84,44.49
9080,CMP0454,20,52.88,44.45,51.74
9081,CMP0455,1,52.27,98.31,41.24
9082,CMP0455,2,25.92,50.35,58.81
9083,CMP0455,3,22.32,44.23,47.84
9084,CMP0455,4,52.74,44.79,51.98
9085,CMP0455,5,35.1,28.32,55.53
9086,CMP0455,6,45.67,67.73,46.72
9087,CMP0455,7,65.13,36.78,65.76
9088,CMP0455,8,51.34,34.39,53.77
9089,CMP0455,9,57.81,23.67,55.01
9090,CMP0455,10,46.64,53.67,39.39
9091,CMP0455,11,56.22,88.99,44.58
9092,CMP0455,12,76.69,30.57,52.41
9093,CMP0455,13,60.2,80.59,32.16
